bedrooms,bathrooms,toilets,parking_space,title,town,state,price,log_price,state_enc,town_enc,title_enc,cluster
5,5,6,5,Detached Duplex,Ikeja,Lagos,125000000.0,18.643824303266577,1,40,2,0
5,6,7,6,Detached Duplex,Lekki,Lagos,110000000.0,18.5159909328476,1,71,2,0
5,5,5,8,Detached Duplex,Isolo,Lagos,52000000.0,17.76675429577647,1,49,2,0
3,5,5,4,Block of Flats,Lekki,Lagos,850000000.0,20.560746908625106,1,71,0,0
4,4,4,4,Semi Detached Duplex,Magodo,Lagos,75000000.0,18.132998684833918,1,76,4,3
3,5,4,4,Detached Duplex,Ikeja,Lagos,130000000.0,18.683045016112164,1,40,2,2
1,4,4,4,Detached Duplex,Surulere,Lagos,50000000.0,17.72753358339242,1,93,2,0
3,3,4,2,Block of Flats,Ikoyi,Lagos,190000000.0,19.06253463538792,1,43,0,2
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000.0,18.643824303266577,1,71,2,0
5,5,6,3,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
5,5,6,4,Detached Duplex,Ajah,Lagos,60000000.0,17.909855136853043,1,2,2,2
4,4,5,4,Detached Duplex,Isolo,Lagos,55000000.0,17.822843761378564,1,49,2,0
5,6,7,4,Detached Duplex,Ajah,Lagos,55000000.0,17.822843761378564,1,2,2,2
5,5,6,6,Detached Duplex,Lekki,Lagos,350000000.0,19.673443715304877,1,71,2,0
4,5,5,4,Terraced Duplexes,Life Camp,Abuja,75000000.0,18.132998684833918,0,72,6,1
5,5,6,4,Detached Duplex,Lekki,Lagos,65000000.0,17.989897843244528,1,71,2,0
5,5,5,4,Detached Duplex,Lekki,Lagos,150000000.0,18.826145858727198,1,71,2,0
5,7,7,4,Detached Duplex,Ikoyi,Lagos,500000000.0,20.030118658386467,1,43,2,0
4,5,5,3,Terraced Duplexes,Lekki,Lagos,55000000.0,17.822843761378564,1,71,6,3
3,4,5,4,Block of Flats,Wuye,Abuja,250000000.0,19.33697147982652,0,99,0,1
6,5,7,8,Detached Duplex,Ikoyi,Lagos,1600000000.0,21.193269466817146,1,43,2,0
5,7,7,4,Detached Duplex,Lekki,Lagos,80000000.0,18.197537205138154,1,71,2,0
4,4,5,4,Detached Duplex,Lekki,Lagos,67000000.0,18.020203192280615,1,71,2,0
5,5,6,6,Detached Duplex,Lekki,Lagos,200000000.0,19.11382792951231,1,71,2,0
5,6,6,4,Detached Duplex,Life Camp,Abuja,35000000.0,17.370858648025116,0,72,2,1
4,4,5,4,Terraced Duplexes,Lekki,Lagos,60000000.0,17.909855136853043,1,71,6,3
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,60000000.0,17.909855136853043,1,71,4,3
5,5,5,4,Detached Duplex,Ikeja,Lagos,125000000.0,18.643824303266577,1,40,2,0
5,4,5,4,Detached Duplex,Gwarinpa,Abuja,140000000.0,18.757152987716434,0,31,2,1
2,2,2,4,Detached Bungalow,Ayobo,Lagos,3600000.0,15.096444681204078,1,8,1,2
4,4,5,4,Terraced Duplexes,Lekki,Lagos,62000000.0,17.9426449591384,1,71,6,3
3,3,4,4,Detached Bungalow,Gwarinpa,Abuja,70000000.0,18.064005814299346,0,31,1,1
3,6,4,6,Detached Bungalow,Lokogoma District,Abuja,50000000.0,17.72753358339242,0,73,1,1
2,3,3,3,Detached Duplex,Lekki,Lagos,26000000.0,17.073607134447293,1,71,2,0
4,4,4,2,Terraced Duplexes,Ikoyi,Lagos,200000000.0,19.11382792951231,1,43,6,3
4,4,5,5,Semi Detached Duplex,Katampe,Abuja,160000000.0,18.8906843794481,0,61,4,1
9,9,1,1,Detached Duplex,Isolo,Lagos,70000000.0,18.064005814299346,1,49,2,0
5,5,6,6,Detached Duplex,Lekki,Lagos,350000000.0,19.673443715304877,1,71,2,0
5,5,5,2,Detached Duplex,Lekki,Lagos,110000000.0,18.5159909328476,1,71,2,0
3,3,4,1,Detached Bungalow,Ikorodu,Lagos,15000000.0,16.52356082573315,1,41,1,2
5,5,6,4,Detached Duplex,Lekki,Lagos,100000000.0,18.420680753952364,1,71,2,0
4,4,5,4,Semi Detached Duplex,Ajah,Lagos,45000000.0,17.622173069956816,1,2,4,2
9,9,1,8,Detached Duplex,Lekki,Lagos,250000000.0,19.33697147982652,1,71,2,0
5,5,6,5,Detached Duplex,Ajah,Lagos,120000000.0,18.603002309079653,1,2,2,2
4,4,5,4,Detached Duplex,Lekki,Lagos,65000000.0,17.989897843244528,1,71,2,0
3,5,5,4,Detached Duplex,Gwarinpa,Abuja,80000000.0,18.197537205138154,0,31,2,1
5,5,5,4,Detached Duplex,Lekki,Lagos,200000000.0,19.11382792951231,1,71,2,0
5,6,6,7,Detached Duplex,Apo,Abuja,85000000.0,18.258161826219297,0,6,2,1
5,5,5,4,Detached Duplex,Isolo,Lagos,50000000.0,17.72753358339242,1,49,2,0
4,4,5,4,Terraced Duplexes,Galadimawa,Abuja,43000000.0,17.57671069691365,0,25,6,1
4,5,5,4,Terraced Duplexes,Life Camp,Abuja,45000000.0,17.622173069956816,0,72,6,1
3,4,4,4,Detached Bungalow,Galadimawa,Abuja,15500000.0,16.5563506464056,0,25,1,1
4,4,5,4,Detached Duplex,Lekki,Lagos,90000000.0,18.31532023940565,1,71,2,0
4,4,5,1,Detached Duplex,Ibeju Lekki,Lagos,43000000.0,17.57671069691365,1,33,2,2
5,5,6,4,Detached Duplex,Ikeja,Lagos,150000000.0,18.826145858727198,1,40,2,0
5,5,6,4,Detached Duplex,Ikoyi,Lagos,650000000.0,20.29248292239242,1,43,2,0
4,4,5,4,Semi Detached Duplex,Ajah,Lagos,72000000.0,18.09217669086922,1,2,4,2
4,5,5,4,Detached Duplex,Lekki,Lagos,70000000.0,18.064005814299346,1,71,2,0
4,4,5,3,Terraced Duplexes,Ikoyi,Lagos,280000000.0,19.450300164704952,1,43,6,3
4,6,6,4,Detached Duplex,Ajah,Lagos,65000000.0,17.989897843244528,1,2,2,2
4,4,5,2,Terraced Duplexes,Lekki,Lagos,45000000.0,17.622173069956816,1,71,6,3
4,4,5,2,Terraced Duplexes,Lekki,Lagos,46000000.0,17.6441519761925,1,71,6,3
4,6,6,4,Semi Detached Duplex,Wuse 2,Abuja,170000000.0,18.951309000896888,0,98,4,1
3,3,3,4,Terraced Duplexes,Lekki,Lagos,31000000.0,17.249497794707484,1,71,6,3
4,4,5,4,Detached Duplex,Asokoro District,Abuja,450000000.0,19.92475814295086,0,7,2,1
5,6,6,4,Detached Duplex,Lekki,Lagos,270000000.0,19.413932520666354,1,71,2,0
5,5,6,7,Detached Duplex,Lekki,Lagos,195000000.0,19.088510121656228,1,71,2,0
5,5,6,5,Detached Duplex,Lekki,Lagos,250000000.0,19.33697147982652,1,71,2,0
4,5,5,4,Terraced Duplexes,Wuse 2,Abuja,190000000.0,19.06253463538792,0,98,6,1
5,5,5,4,Detached Duplex,Durumi,Abuja,130000000.0,18.683045016112164,0,18,2,1
5,5,5,4,Detached Duplex,Ikoyi,Lagos,720000000.0,20.394761771363264,1,43,2,0
7,7,8,7,Detached Duplex,Lekki,Lagos,240000000.0,19.29614948547293,1,71,2,0
4,5,5,4,Detached Duplex,Ikeja,Lagos,55000000.0,17.822843761378564,1,40,2,2
5,4,5,6,Detached Bungalow,Lekki,Lagos,25000000.0,17.034386422832473,1,71,1,0
5,5,6,3,Detached Duplex,Lekki,Lagos,80000000.0,18.197537205138154,1,71,2,0
4,4,5,2,Terraced Duplexes,Lekki,Lagos,58000000.0,17.87595358575207,1,71,6,3
4,4,5,4,Detached Duplex,Ajah,Lagos,65000000.0,17.989897843244528,1,2,2,2
5,5,6,1,Detached Duplex,Gwarinpa,Abuja,85000000.0,18.258161826219297,0,31,2,1
4,4,5,4,Terraced Duplexes,Mabushi,Abuja,75000000.0,18.132998684833918,0,75,6,1
5,5,5,4,Detached Duplex,Ikoyi,Lagos,6000000.0,15.607270193858982,1,43,2,0
5,5,6,3,Detached Duplex,Lekki,Lagos,85000000.0,18.258161826219297,1,71,2,0
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,65000000.0,17.989897843244528,1,71,4,3
5,5,6,5,Detached Duplex,Ikeja,Lagos,130000000.0,18.683045016112164,1,40,2,0
2,3,3,2,Detached Bungalow,Life Camp,Abuja,25000000.0,17.034386422832473,0,72,1,1
3,3,4,4,Terraced Duplexes,Lokogoma District,Abuja,35000000.0,17.370858648025116,0,73,6,1
4,5,5,6,Semi Detached Duplex,Ajah,Lagos,39000000.0,17.479072229734946,1,2,4,2
5,5,6,4,Terraced Duplexes,Lekki,Lagos,77000000.0,18.15931599280497,1,71,6,3
3,4,5,2,Terraced Duplexes,Ajah,Lagos,65000000.0,17.989897843244528,1,2,6,3
4,4,4,4,Semi Detached Duplex,Ikoyi,Lagos,230000000.0,19.253589871235295,1,43,4,3
3,3,4,1,Terraced Bungalow,Ajah,Lagos,40000000.0,17.50439003707821,1,2,5,2
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,65000000.0,17.989897843244528,1,71,4,3
5,5,6,4,Detached Duplex,Lekki,Lagos,198000000.0,19.103777593709314,1,71,2,0
1,1,1,1,Semi Detached Duplex,Katampe,Abuja,200000000.0,19.11382792951231,0,61,4,1
3,3,4,2,Terraced Bungalow,Ifako-Ijaiye,Lagos,15500000.0,16.5563506464056,1,36,5,3
4,4,5,6,Detached Duplex,Ikoyi,Lagos,350000000.0,19.673443715304877,1,43,2,0
5,1,1,1,Block of Flats,Alimosho,Lagos,55000000.0,17.822843761378564,1,3,0,2
5,5,6,5,Detached Duplex,Ajah,Lagos,65000000.0,17.989897843244528,1,2,2,2
4,4,5,4,Terraced Duplexes,Lekki,Lagos,105000000.0,18.46947091764561,1,71,6,3
6,7,7,1,Detached Duplex,Ikeja,Lagos,700000000.0,20.36659089443625,1,40,2,0
4,4,5,4,Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,2,0
5,5,6,4,Detached Duplex,Katampe,Abuja,900000000.0,20.617905322399697,0,61,2,1
2,2,3,2,Terraced Duplexes,Lekki,Lagos,75000000.0,18.132998684833918,1,71,6,3
5,5,6,5,Detached Duplex,Lekki,Lagos,95000000.0,18.36938746009113,1,71,2,0
5,5,6,5,Detached Duplex,Lekki,Lagos,125000000.0,18.643824303266577,1,71,2,0
4,4,5,4,Detached Duplex,Guzape District,Abuja,450000000.0,19.92475814295086,0,29,2,1
4,4,5,4,Terraced Duplexes,Ikeja,Lagos,80000000.0,18.197537205138154,1,40,6,3
4,6,6,9,Terraced Duplexes,Guzape District,Abuja,130000000.0,18.683045016112164,0,29,6,1
5,5,5,4,Detached Duplex,Ojodu,Lagos,60000000.0,17.909855136853043,1,86,2,0
2,2,3,3,Terraced Duplexes,Lekki,Lagos,23000000.0,16.951004817371683,1,71,6,3
3,3,4,2,Terraced Duplexes,Ajah,Lagos,38000000.0,17.453096744006448,1,2,6,3
8,1,1,4,Detached Duplex,Asokoro District,Abuja,750000000.0,20.435583765827964,0,7,2,1
4,5,5,4,Terraced Duplexes,Lekki,Lagos,70000000.0,18.064005814299346,1,71,6,3
5,4,5,8,Terraced Bungalow,Ikotun,Lagos,20000000.0,16.811242881518265,1,42,5,3
3,4,4,4,Detached Duplex,Ikeja,Lagos,130000000.0,18.683045016112164,1,40,2,2
5,5,5,4,Detached Duplex,Lekki,Lagos,115000000.0,18.560442695023177,1,71,2,0
4,4,5,1,Detached Bungalow,Ikotun,Lagos,25000000.0,17.034386422832473,1,42,1,2
4,5,5,4,Terraced Duplexes,Life Camp,Abuja,35000000.0,17.370858648025116,0,72,6,1
3,4,4,4,Terraced Duplexes,Ajah,Lagos,40000000.0,17.50439003707821,1,2,6,3
4,5,6,4,Detached Duplex,Ajah,Lagos,75000000.0,18.132998684833918,1,2,2,2
4,4,5,4,Detached Duplex,Ajah,Lagos,70000000.0,18.064005814299346,1,2,2,2
5,5,5,4,Detached Duplex,Lekki,Lagos,50000000.0,17.72753358339242,1,71,2,0
4,5,5,9,Detached Bungalow,Ibeju Lekki,Lagos,27000000.0,17.11134746100564,1,33,1,2
5,5,5,4,Detached Duplex,Lekki,Lagos,160000000.0,18.8906843794481,1,71,2,0
5,5,5,4,Detached Duplex,Lekki,Lagos,150000000.0,18.826145858727198,1,71,2,0
5,6,6,4,Detached Duplex,Victoria Island (VI),Lagos,170000000.0,18.951309000896888,1,95,2,0
4,4,5,3,Detached Duplex,Lekki,Lagos,90000000.0,18.31532023940565,1,71,2,0
4,4,5,3,Semi Detached Duplex,Ajah,Lagos,45000000.0,17.622173069956816,1,2,4,2
6,6,8,6,Detached Duplex,Ikoyi,Lagos,1200000000.0,20.9055873945737,1,43,2,0
5,5,5,4,Detached Duplex,Ikeja,Lagos,200000000.0,19.11382792951231,1,40,2,0
5,5,6,3,Detached Duplex,Lekki,Lagos,115000000.0,18.560442695023177,1,71,2,0
4,5,6,6,Detached Duplex,Lekki,Lagos,110000000.0,18.5159909328476,1,71,2,0
4,4,5,4,Terraced Duplexes,Wuse 2,Abuja,200000000.0,19.11382792951231,0,98,6,1
4,5,5,4,Terraced Duplexes,Lekki,Lagos,50000000.0,17.72753358339242,1,71,6,3
2,2,3,1,Detached Bungalow,Epe,Lagos,12000000.0,16.300417291085605,1,23,1,2
4,5,5,4,Detached Duplex,Lekki,Lagos,85000000.0,18.258161826219297,1,71,2,0
4,5,5,5,Detached Duplex,Katampe,Abuja,145000000.0,18.7922443072814,0,61,2,1
9,9,9,6,Detached Duplex,Maitama District,Abuja,700000000.0,20.36659089443625,0,77,2,1
4,4,5,3,Detached Duplex,Lekki,Lagos,70000000.0,18.064005814299346,1,71,2,0
3,4,4,4,Block of Flats,Life Camp,Abuja,35000000.0,17.370858648025116,0,72,0,1
4,5,5,3,Terraced Duplexes,Lekki,Lagos,85000000.0,18.258161826219297,1,71,6,3
4,4,5,7,Detached Duplex,Lugbe District,Abuja,75000000.0,18.132998684833918,0,74,2,1
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,85000000.0,18.258161826219297,1,71,4,3
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,150000000.0,18.826145858727198,1,71,4,3
5,5,6,5,Detached Duplex,Lekki,Lagos,95000000.0,18.36938746009113,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
4,4,5,2,Terraced Duplexes,Lekki,Lagos,65000000.0,17.989897843244528,1,71,6,3
4,4,5,2,Semi Detached Duplex,Lekki,Lagos,90000000.0,18.31532023940565,1,71,4,3
5,6,7,5,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
3,4,4,3,Detached Bungalow,Ibeju Lekki,Lagos,22000000.0,16.906553056777135,1,33,1,2
5,5,5,4,Detached Duplex,Surulere,Lagos,150000000.0,18.826145858727198,1,93,2,0
5,5,6,6,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0,17.707330876483063,1,33,4,3
5,5,6,4,Detached Duplex,Ikeja,Lagos,130000000.0,18.683045016112164,1,40,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,185000000.0,19.035866388448003,1,71,2,0
4,3,4,4,Terraced Duplexes,Wuse 2,Abuja,195000000.0,19.088510121656228,0,98,6,1
4,4,5,4,Detached Duplex,Lekki,Lagos,95000000.0,18.36938746009113,1,71,2,0
5,5,6,2,Detached Duplex,Lekki,Lagos,95000000.0,18.36938746009113,1,71,2,0
4,4,5,4,Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,2,0
4,4,5,4,Detached Duplex,Ajah,Lagos,60000000.0,17.909855136853043,1,2,2,2
4,4,5,4,Detached Duplex,Ajah,Lagos,85000000.0,18.258161826219297,1,2,2,2
4,5,6,3,Terraced Duplexes,Lekki,Lagos,55000000.0,17.822843761378564,1,71,6,3
1,1,2,4,Detached Duplex,Asokoro District,Abuja,1500000000.0,21.12873094572124,0,7,2,1
5,5,6,4,Detached Duplex,Ojodu,Lagos,75000000.0,18.132998684833918,1,86,2,0
4,5,5,4,Block of Flats,Ikoyi,Lagos,15000000000.0,23.431316038115288,1,43,0,0
3,3,4,2,Semi Detached Bungalow,Ajah,Lagos,36000000.0,17.399029524198163,1,2,3,2
4,5,5,5,Terraced Duplexes,Guzape District,Abuja,70000000.0,18.064005814299346,0,29,6,1
3,4,5,6,Detached Duplex,Kubwa,Abuja,16000000.0,16.588099342704055,0,65,2,1
5,5,5,4,Detached Duplex,Lekki,Lagos,260000000.0,19.376192192825954,1,71,2,0
3,3,4,2,Terraced Duplexes,Lekki,Lagos,47000000.0,17.665658180950928,1,71,6,3
4,7,7,4,Detached Duplex,Maitama District,Abuja,750000000.0,20.435583765827964,0,77,2,1
3,4,4,5,Terraced Duplexes,Lekki,Lagos,38000000.0,17.453096744006448,1,71,6,3
5,5,6,4,Detached Duplex,Lekki,Lagos,106000000.0,18.478949661510303,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,130000000.0,18.683045016112164,1,71,2,0
3,3,3,4,Terraced Duplexes,Lekki,Lagos,31000000.0,17.249497794707484,1,71,6,3
4,5,6,3,Semi Detached Duplex,Ajah,Lagos,48000000.0,17.6867115897055,1,2,4,2
4,5,5,4,Detached Duplex,Ajah,Lagos,70000000.0,18.064005814299346,1,2,2,2
5,6,6,5,Detached Duplex,Lekki,Lagos,115000000.0,18.560442695023177,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,155000000.0,18.858935681335133,1,71,2,0
4,5,5,4,Block of Flats,Lekki,Lagos,42000000.0,17.553180200057167,1,71,0,0
4,4,5,4,Semi Detached Duplex,Maryland,Lagos,87000000.0,18.28141868811311,1,79,4,3
5,5,6,8,Detached Duplex,Lekki,Lagos,300000000.0,19.519293035953808,1,71,2,0
5,5,6,6,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
4,4,5,4,Terraced Duplexes,Lekki,Lagos,125000000.0,18.643824303266577,1,71,6,3
7,8,8,5,Detached Duplex,Lekki,Lagos,290000000.0,19.48539148439307,1,71,2,0
3,3,4,5,Detached Bungalow,Ibeju Lekki,Lagos,27000000.0,17.11134746100564,1,33,1,2
5,5,6,5,Detached Duplex,Lekki,Lagos,140000000.0,18.757152987716434,1,71,2,0
4,4,5,2,Terraced Duplexes,Lekki,Lagos,50000000.0,17.72753358339242,1,71,6,3
4,4,5,3,Detached Duplex,Ajah,Lagos,55000000.0,17.822843761378564,1,2,2,2
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,250000000.0,19.33697147982652,1,71,4,3
4,4,4,5,Semi Detached Bungalow,Ipaja,Lagos,17000000.0,16.648723960844016,1,46,3,2
5,6,5,4,Detached Duplex,Lekki,Lagos,145000000.0,18.7922443072814,1,71,2,0
4,4,5,3,Terraced Duplexes,Lekki,Lagos,70000000.0,18.064005814299346,1,71,6,3
4,4,4,3,Terraced Duplexes,Karsana,Abuja,35000000.0,17.370858648025116,0,58,6,1
2,2,3,2,Block of Flats,Ajah,Lagos,16250000.0,16.60360352827848,1,2,0,2
3,4,4,4,Detached Bungalow,Ibeju Lekki,Lagos,18000000.0,16.705882371415992,1,33,1,2
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,65000000.0,17.989897843244528,1,71,4,3
3,3,4,2,Block of Flats,Victoria Island (VI),Lagos,140000000.0,18.757152987716434,1,95,0,0
3,4,4,4,Block of Flats,Wuye,Abuja,35000000.0,17.370858648025116,0,99,0,1
4,5,5,4,Terraced Duplexes,Wuse,Abuja,140000000.0,18.757152987716434,0,97,6,1
5,5,6,3,Terraced Duplexes,Lekki,Lagos,98000000.0,18.400478046838927,1,71,6,3
4,4,5,4,Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,2,0
6,6,7,8,Detached Duplex,Lekki,Lagos,160000000.0,18.8906843794481,1,71,2,0
5,7,6,4,Detached Duplex,Lekki,Lagos,170000000.0,18.951309000896888,1,71,2,0
2,2,3,6,Block of Flats,Lekki,Lagos,25000000.0,17.034386422832473,1,71,0,0
4,4,5,3,Semi Detached Duplex,Life Camp,Abuja,45000000.0,17.622173069956816,0,72,4,1
6,6,8,1,Block of Flats,Lekki,Lagos,550000000.0,20.125428838008972,1,71,0,0
4,4,5,4,Detached Duplex,Lekki,Lagos,140000000.0,18.757152987716434,1,71,2,0
4,4,5,6,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
6,6,7,4,Detached Duplex,Ikoyi,Lagos,1400000000.0,21.05973807428191,1,43,2,0
5,5,5,3,Terraced Duplexes,Ikoyi,Lagos,230000000.0,19.253589871235295,1,43,6,3
5,5,5,4,Detached Duplex,Lekki,Lagos,400000000.0,19.806975107572256,1,71,2,0
4,5,5,5,Detached Bungalow,Lugbe District,Abuja,35000000.0,17.370858648025116,0,74,1,1
4,4,5,1,Semi Detached Bungalow,Ibeju Lekki,Lagos,42000000.0,17.553180200057167,1,33,3,2
4,4,5,4,Semi Detached Bungalow,Kurudu,Abuja,18000000.0,16.705882371415992,0,68,3,1
4,5,5,4,Terraced Duplexes,Ikoyi,Lagos,250000000.0,19.33697147982652,1,43,6,3
5,6,7,4,Detached Duplex,Lekki,Lagos,170000000.0,18.951309000896888,1,71,2,0
4,4,5,3,Detached Duplex,Isolo,Lagos,65000000.0,17.989897843244528,1,49,2,0
5,5,6,6,Detached Duplex,Lekki,Lagos,200000000.0,19.11382792951231,1,71,2,0
3,3,4,4,Detached Bungalow,Ajah,Lagos,35000000.0,17.370858648025116,1,2,1,2
3,4,4,1,Detached Bungalow,Gwarinpa,Abuja,60000000.0,17.909855136853043,0,31,1,1
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
3,4,4,4,Semi Detached Duplex,Lekki,Lagos,45000000.0,17.622173069956816,1,71,4,3
3,3,4,2,Terraced Duplexes,Ajah,Lagos,40000000.0,17.50439003707821,1,2,6,3
5,5,6,3,Detached Duplex,Victoria Island (VI),Lagos,165000000.0,18.92145603792546,1,95,2,0
5,5,6,3,Detached Duplex,Lekki,Lagos,85000000.0,18.258161826219297,1,71,2,0
5,5,6,4,Detached Duplex,Ajah,Lagos,77000000.0,18.15931599280497,1,2,2,2
5,5,6,4,Detached Duplex,Lekki,Lagos,300000000.0,19.519293035953808,1,71,2,0
5,5,6,1,Block of Flats,Ikoyi,Lagos,4000000.0,15.201805169084134,1,43,0,2
5,5,6,4,Detached Duplex,Magodo,Lagos,235000000.0,19.275096076363752,1,76,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,150000000.0,18.826145858727198,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,155000000.0,18.858935681335133,1,71,2,0
5,5,6,6,Detached Duplex,Ikoyi,Lagos,600000000.0,20.21244021484709,1,43,2,0
4,4,5,4,Semi Detached Duplex,Ajah,Lagos,48000000.0,17.6867115897055,1,2,4,2
5,5,6,3,Detached Duplex,Lekki,Lagos,105000000.0,18.46947091764561,1,71,2,0
7,8,8,1,Detached Duplex,Gwarinpa,Abuja,200000000.0,19.11382792951231,0,31,2,1
4,5,5,9,Detached Duplex,Lekki,Lagos,165000000.0,18.92145603792546,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,160000000.0,18.8906843794481,1,71,2,0
5,4,4,4,Detached Duplex,Lekki,Lagos,80000000.0,18.197537205138154,1,71,2,0
4,4,5,3,Detached Duplex,Lekki,Lagos,60000000.0,17.909855136853043,1,71,2,0
5,5,6,1,Detached Duplex,Ikoyi,Lagos,1700000000.0,21.253894088596816,1,43,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,335000000.0,19.629641092774417,1,71,2,0
4,4,5,4,Detached Duplex,Victoria Island (VI),Lagos,140000000.0,18.757152987716434,1,95,2,0
6,7,7,6,Detached Duplex,Isheri,Lagos,140000000.0,18.757152987716434,1,47,2,0
4,4,5,4,Terraced Duplexes,Lekki,Lagos,59000000.0,17.893048018819147,1,71,6,3
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,61000000.0,17.926384438531027,1,71,4,3
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,67000000.0,18.020203192280615,1,71,4,3
4,4,5,2,Terraced Duplexes,Karmo,Abuja,45000000.0,17.622173069956816,0,57,6,1
3,3,4,1,Block of Flats,Ajah,Lagos,35000000.0,17.370858648025116,1,2,0,2
5,5,6,4,Detached Duplex,Lekki,Lagos,140000000.0,18.757152987716434,1,71,2,0
5,5,5,4,Detached Duplex,Isolo,Lagos,80000000.0,18.197537205138154,1,49,2,0
4,4,5,4,Detached Duplex,Lekki,Lagos,100000000.0,18.420680753952364,1,71,2,0
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,55000000.0,17.822843761378564,1,71,4,3
2,2,3,2,Terraced Duplexes,Ajah,Lagos,35000000.0,17.370858648025116,1,2,6,3
4,5,6,3,Terraced Duplexes,Wuye,Abuja,57000000.0,17.858561843342684,0,99,6,1
3,3,4,4,Terraced Bungalow,Ikorodu,Lagos,18000000.0,16.705882371415992,1,41,5,3
4,4,5,3,Detached Duplex,Lekki,Lagos,60000000.0,17.909855136853043,1,71,2,0
4,4,5,4,Detached Duplex,Lekki,Lagos,80000000.0,18.197537205138154,1,71,2,0
4,4,5,4,Terraced Duplexes,Victoria Island (VI),Lagos,120000000.0,18.603002309079653,1,95,6,3
5,5,6,4,Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,2,0
5,4,4,4,Detached Duplex,Lekki,Lagos,150000000.0,18.826145858727198,1,71,2,0
5,5,6,4,Detached Duplex,Magodo,Lagos,170000000.0,18.951309000896888,1,76,2,0
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,90000000.0,18.31532023940565,1,71,4,3
4,4,5,2,Terraced Duplexes,Lekki,Lagos,120000000.0,18.603002309079653,1,71,6,3
4,5,5,1,Terraced Duplexes,Guzape District,Abuja,120000000.0,18.603002309079653,0,29,6,1
5,5,6,4,Detached Duplex,Lekki,Lagos,140000000.0,18.757152987716434,1,71,2,0
3,5,5,4,Block of Flats,Lekki,Lagos,65000000.0,17.989897843244528,1,71,0,0
4,5,5,4,Detached Duplex,Ajah,Lagos,65000000.0,17.989897843244528,1,2,2,2
3,2,3,4,Detached Bungalow,Alimosho,Lagos,25000000.0,17.034386422832473,1,3,1,2
4,5,4,3,Semi Detached Duplex,Lekki,Lagos,38000000.0,17.453096744006448,1,71,4,3
5,5,6,6,Detached Duplex,Lekki,Lagos,300000000.0,19.519293035953808,1,71,2,0
5,5,6,3,Detached Duplex,Lekki,Lagos,125000000.0,18.643824303266577,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,200000000.0,19.11382792951231,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,155000000.0,18.858935681335133,1,71,2,0
4,4,5,4,Detached Duplex,Gbagada,Lagos,60000000.0,17.909855136853043,1,27,2,2
4,5,5,4,Detached Duplex,Gwarinpa,Abuja,35000000.0,17.370858648025116,0,31,2,1
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,90000000.0,18.31532023940565,1,71,4,3
5,5,6,7,Semi Detached Duplex,Victoria Island (VI),Lagos,230000000.0,19.253589871235295,1,95,4,0
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,200000000.0,19.11382792951231,1,71,4,3
5,6,6,2,Terraced Duplexes,Guzape District,Abuja,70000000.0,18.064005814299346,0,29,6,1
8,1,1,7,Detached Duplex,Maitama District,Abuja,850000000.0,20.560746908625106,0,77,2,1
4,4,5,3,Semi Detached Duplex,Ajah,Lagos,43000000.0,17.57671069691365,1,2,4,2
5,5,6,4,Detached Duplex,Maryland,Lagos,80000000.0,18.197537205138154,1,79,2,0
